ID,Name,Last Name,Money Available,Concerts purchased,Ticket Miner,Usarname,Password
802,George,Proctor,2923569.673074999,109,true,georgeproctor,Fun!23
465,George,Wood,1300943.731525001,89,true,georgewood,Fun!23
449,Gerald,Baker,1592263.256225001,98,false,geraldbaker,Fun!23
560,Gerald,Beltran,1108458.700525001,97,false,geraldbeltran,Fun!23
654,Gina,Swanson,2614730.775475001,89,true,ginaswanson,Fun!23
303,Gloria,Page,2819881.8439499997,87,true,gloriapage,Fun!23
4,Goofy,Disney,977028.3764249999,98,false,goofydisney,Fun!23
530,Grace,Kelley,2075082.6065500006,94,false,gracekelley,Fun!23
63,Gregorio,Loi,1025394.5345000009,90,false,gregorioloi,Fun!23
442,Gregory,Carr,2531918.282400001,106,true,gregorycarr,Fun!23
311,Gregory,Maxwell,2542128.274325001,97,true,gregorymaxwell,Fun!23
921,Gregory,Short,2112943.792725001,93,false,gregoryshort,Fun!23
280,Gregory,Sullivan,2262037.963999998,103,true,gregorysullivan,Fun!23
163,Haley,Moss,2700441.2118749996,108,true,haleymoss,Fun!23
132,Hannah,Arias,2687202.0297250017,87,false,hannaharias,Fun!23
506,Hannah,Maldonado,1909257.5628750017,89,true,hannahmaldonado,Fun!23
779,Hayden,Mcdaniel,1105454.3116750005,110,false,haydenmcdaniel,Fun!23
625,Heather,Cunningham,2427467.392025001,83,true,heathercunningham,Fun!23
585,Heather,Little,1315352.777425,90,true,heatherlittle,Fun!23
596,Heather,Robbins,1343087.3161500006,118,true,heatherrobbins,Fun!23
789,Hector,Whitney,1805089.9069750009,105,false,hectorwhitney,Fun!23
354,Heidi,Barker,1103635.5711250005,92,false,heidibarker,Fun!23
557,Heidi,Page,1766249.0335500003,91,false,heidipage,Fun!23
740,Henry,Salazar,2877858.2460750015,89,false,henrysalazar,Fun!23
33,Hercules,Disney,1281337.4982750001,107,false,herculesdisney,Fun!23
729,Holly,Cruz,2551031.8139750003,82,true,hollycruz,Fun!23
799,Holly,Davidson,2796333.511475001,103,false,hollydavidson,Fun!23
647,Holly,Schneider,2451399.031400002,106,false,hollyschneider,Fun!23
751,Howard,Davenport,2008090.8027250012,92,false,howarddavenport,Fun!23
415,Hunter,Moore,2778787.3291250025,105,false,huntermoore,Fun!23
891,Jack,Morgan,2863232.2049499988,109,true,jackmorgan,Fun!23
40,Jacob,Alvarez,2123950.317175001,91,true,jacobalvarez,Fun!23
628,Jacob,Contreras,2765657.460125001,109,true,jacobcontreras,Fun!23
844,Jacob,Norton,1726248.7512500007,93,true,jacobnorton,Fun!23
385,Jacob,Williams,1803767.073375001,100,false,jacobwilliams,Fun!23
284,Jacqueline,Dunn,1593898.9519250013,72,false,jacquelinedunn,Fun!23
318,Jade,Crawford,1585974.430900001,84,true,jadecrawford,Fun!23
18,Jafar,Aladdin,1976446.3085000007,118,true,jafaraladdin,Fun!23
559,Jake,Mitchell,1400360.452725001,103,true,jakemitchell,Fun!23
652,James,Anderson,1564382.8195000014,93,false,jamesanderson,Fun!23
595,James,Brennan,1488250.6231500006,104,false,jamesbrennan,Fun!23
190,James,Hammond,2295955.863824999,106,true,jameshammond,Fun!23
241,James,Henderson,2288220.511825003,112,false,jameshenderson,Fun!23
122,James,King,1983381.801525001,94,true,jamesking,Fun!23
1017,James,Mitchell,1733604.2795000006,94,false,jamesmitchell,Fun!23
586,James,Morgan,2091816.0396749987,106,true,jamesmorgan,Fun!23
199,James,Nolan,1991594.743775001,97,true,jamesnolan,Fun!23
176,James,Pittman,2686836.7997500035,96,false,jamespittman,Fun!23
263,James,Romero,2443621.1559249987,101,true,jamesromero,Fun!23
964,James,Simmons,2968059.9165249993,92,false,jamessimmons,Fun!23
824,James,Simpson,1475068.6509500013,102,false,jamessimpson,Fun!23
915,James,Watson,2002075.756625001,109,true,jameswatson,Fun!23
996,Jamie,Brown,1303335.8510250004,106,true,jamiebrown,Fun!23
517,Jamie,Conner,1005655.2937250008,110,true,jamieconner,Fun!23
577,Jamie,Hernandez,1095092.923200001,114,false,jamiehernandez,Fun!23
617,Janet,Hughes,1756758.0272000001,110,true,janethughes,Fun!23
620,Jared,Perry,1820041.2579500012,102,true,jaredperry,Fun!23
745,Jared,Scott,1472921.4930250014,121,false,jaredscott,Fun!23
10,Jasmine,Disney,1257845.8470000008,93,true,jasminedisney,Fun!23
304,Jasmine,Ramirez,1053954.7441000012,79,true,jasmineramirez,Fun!23
159,Jason,Burke,1176236.0627250008,96,false,jasonburke,Fun!23
676,Jason,Clark,1191769.9715000002,97,false,jasonclark,Fun!23
677,Jason,Lee,2744247.060550003,86,false,jasonlee,Fun!23
459,Jason,Skinner,2726213.6711250003,90,true,jasonskinner,Fun!23
327,Jason,Wolfe,1837270.5674750006,105,false,jasonwolfe,Fun!23
589,Jeff,Ray,2679464.6171750026,107,false,jeffray,Fun!23
696,Jeffrey,Best,1492445.099950001,105,true,jeffreybest,Fun!23
209,Jeffrey,Delgado,2422146.8948250017,92,false,jeffreydelgado,Fun!23
373,Jeffrey,Gonzalez,1267580.956975,78,true,jeffreygonzalez,Fun!23
295,Jeffrey,Luna,984639.6626749993,96,false,jeffreyluna,Fun!23
245,Jeffrey,Marquez,1376751.9826749999,95,true,jeffreymarquez,Fun!23
754,Jeffrey,Rodriguez,2398797.108625002,111,false,jeffreyrodriguez,Fun!23
342,Jeffrey,Sloan,2816539.5357749998,84,true,jeffreysloan,Fun!23
135,Jeffrey,Weiss,2207298.136700001,104,true,jeffreyweiss,Fun!23
533,Jenna,Chase,1642519.500275001,93,true,jennachase,Fun!23
738,Jennifer,Bailey,2647487.526550002,95,false,jenniferbailey,Fun!23
758,Jennifer,Carr,2142710.46015,96,false,jennifercarr,Fun!23
447,Jennifer,Copeland,2533261.327275002,104,true,jennifercopeland,Fun!23
878,Jennifer,Davidson,2097998.2877250006,101,true,jenniferdavidson,Fun!23
767,Jennifer,Evans,2405302.7581,106,true,jenniferevans,Fun!23
725,Jennifer,Guzman,2838890.390600004,106,false,jenniferguzman,Fun!23
953,Jennifer,Hernandez,995588.5907250001,110,false,jenniferhernandez,Fun!23
903,Jennifer,Huang,1619663.8954250012,113,false,jenniferhuang,Fun!23
816,Jennifer,Jones,1778800.0391500015,92,false,jenniferjones,Fun!23
513,Jennifer,Mills,2571805.984150002,107,true,jennifermills,Fun!23
982,Jennifer,Preston,1288570.5331250003,84,false,jenniferpreston,Fun!23
929,Jennifer,Schneider,1043662.9277000002,104,false,jenniferschneider,Fun!23
671,Jennifer,Schultz,1734920.9737750015,82,false,jenniferschultz,Fun!23
599,Jennifer,Smith,1453818.0743000011,82,true,jennifersmith,Fun!23
162,Jennifer,Williams,2080139.3722499998,93,true,jenniferwilliams,Fun!23
312,Jenny,Henry,2116731.393224999,115,true,jennyhenry,Fun!23
374,Jeremiah,Williamson,2370309.041249999,105,true,jeremiahwilliamson,Fun!23
186,Jeremy,Alvarez,1932259.4878250002,87,true,jeremyalvarez,Fun!23
762,Jeremy,Foster,2973396.8710250007,89,true,jeremyfoster,Fun!23
192,Jeremy,Morris,1633352.057025001,97,true,jeremymorris,Fun!23
969,Jeremy,Rocha,2245675.8776250007,108,true,jeremyrocha,Fun!23
714,Jermaine,Dean,1175468.767000001,99,true,jermainedean,Fun!23
134,Jerry,Curtis,1534632.529300001,95,false,jerrycurtis,Fun!23
739,Jerry,Gamble,1102144.0272250024,96,true,jerrygamble,Fun!23
451,Jerry,Hampton,2844724.7282500006,109,true,jerryhampton,Fun!23
198,Jerry,Lee,1289771.9840250001,107,false,jerrylee,Fun!23
974,Jerry,Rodriguez,2579066.5660250024,112,false,jerryrodriguez,Fun!23
615,Jerry,Smith,2916645.5391,98,false,jerrysmith,Fun!23
889,Jesse,Dunn,1695689.3812000013,74,false,jessedunn,Fun!23
237,Jesse,Montgomery,2424712.455150002,122,false,jessemontgomery,Fun!23
490,Jessica,Anderson,1325310.4803750003,95,true,jessicaanderson,Fun!23
399,Jessica,Fernandez,1535265.2528500005,110,true,jessicafernandez,Fun!23
498,Jessica,Frye,1531213.6921500007,80,true,jessicafrye,Fun!23
827,Jessica,Lloyd,1285399.3282750011,108,true,jessicalloyd,Fun!23
254,Jessica,Martin,1501267.97685,86,true,jessicamartin,Fun!23
248,Jessica,Moore,1050689.9469000008,109,true,jessicamoore,Fun!23
537,Jessica,Olsen,2204861.831075,93,true,jessicaolsen,Fun!23
644,Jessica,Ramirez,1558096.8318500007,100,false,jessicaramirez,Fun!23
1028,Jessica,Smith,980739.3001000002,103,true,jessicasmith,Fun!23
45,Jesus,Bruno,1743598.3232500015,90,true,jesusbruno,Fun!23
65,Jesus,Macias,2267513.690875001,92,true,jesusmacias,Fun!23
172,Jill,Henderson,1180400.1481000015,94,false,jillhenderson,Fun!23
429,Jill,Solis,2615085.1284000003,88,true,jillsolis,Fun!23
648,Joanna,Knight,1318919.124525001,73,true,joannaknight,Fun!23
230,Joanna,Trevino,1410190.5496000012,104,true,joannatrevino,Fun!23
865,Jody,Sanchez,2044737.8131250006,97,true,jodysanchez,Fun!23
491,Joe,Cochran,1713729.9213749997,112,true,joecochran,Fun!23
239,Joel,Arellano,2285793.910775001,83,false,joelarellano,Fun!23
561,Joel,Welch,2557430.1697250027,91,false,joelwelch,Fun!23
700,John,Blair,2142655.1717250007,87,false,johnblair,Fun!23
691,John,Blevins,2210865.9419750003,96,false,johnblevins,Fun!23
707,John,Davis,2102919.6663250006,80,false,johndavis,Fun!23
973,John,Hansen,1548487.3005749995,107,false,johnhansen,Fun!23
701,John,Hill,2360040.871874999,105,true,johnhill,Fun!23
874,John,House,2906256.0440250016,117,true,johnhouse,Fun!23
730,John,Jones,2849851.494774996,92,true,johnjones,Fun!23
428,John,Morris,1313106.4038000014,85,false,johnmorris,Fun!23
1015,John,Sanders,1980239.0191500003,98,false,johnsanders,Fun!23
413,John,White,2059699.607475001,91,false,johnwhite,Fun!23
446,Jon,Lopez,2927427.033725,74,false,jonlopez,Fun!23
41,Jonathan,Avalos,1777201.6721750018,106,true,jonathanavalos,Fun!23
44,Jonathan,Ayala,1481842.4254750006,102,true,jonathanayala,Fun!23
315,Jonathan,Christian,1962218.7269000004,100,false,jonathanchristian,Fun!23
806,Jonathan,Martinez,2739221.5639000013,92,true,jonathanmartinez,Fun!23
330,Jordan,Wilson,2262116.947400002,92,false,jordanwilson,Fun!23
721,Jorge,Haley,1436501.403175001,102,true,jorgehaley,Fun!23
888,Jorge,Huerta,1461803.862775001,107,true,jorgehuerta,Fun!23
84,Jorge,Topete,1339924.6517000007,86,false,jorgetopete,Fun!23
489,Jose,Evans,1948338.506850001,86,false,joseevans,Fun!23
688,Jose,Farley,2548659.4317499986,83,true,josefarley,Fun!23
814,Jose,Smith,2210070.3451000005,106,false,josesmith,Fun!23
388,Joseph,Brooks,2505903.2870249986,89,true,josephbrooks,Fun!23
886,Joseph,Davis,2764339.431075003,108,false,josephdavis,Fun!23
823,Joseph,Fritz,2846246.448650002,74,false,josephfritz,Fun!23
1003,Joseph,Hanna,1410722.0641000015,87,false,josephhanna,Fun!23
235,Joseph,Lewis,2207030.817424999,87,true,josephlewis,Fun!23
588,Joseph,Macdonald,2495816.654525002,86,true,josephmacdonald,Fun!23
871,Joseph,Robinson,1178159.4127000005,79,true,josephrobinson,Fun!23
715,Joshua,Banks,1083810.0729000007,99,true,joshuabanks,Fun!23
845,Joshua,Gomez,1509579.1482000009,116,true,joshuagomez,Fun!23
724,Joshua,Hickman,2087148.4890249989,92,true,joshuahickman,Fun!23
381,Joshua,Meadows,2828609.2644249992,105,true,joshuameadows,Fun!23
838,Juan,Brock,2581263.526975001,95,false,juanbrock,Fun!23
670,Julia,Jones,2357606.4236,96,false,juliajones,Fun!23
699,Julia,Young,2127912.8769750036,83,false,juliayoung,Fun!23
483,Julian,Gutierrez,1182507.9834000003,100,false,juliangutierrez,Fun!23
166,Julie,Alexander,2226207.6533749984,72,true,juliealexander,Fun!23
828,Julie,Shaw,1100579.127050001,97,false,julieshaw,Fun!23
500,Justin,Davis,1373007.137150001,100,false,justindavis,Fun!23
894,Justin,Hawkins,1803673.6784500002,97,true,justinhawkins,Fun!23
419,Justin,Martinez,1273166.0354000009,95,true,justinmartinez,Fun!23
164,Justin,Wilson,1687611.6647,86,false,justinwilson,Fun!23
28,Kaa,Disney,1518064.1474000004,104,false,kaadisney,Fun!23
916,Kara,Summers,2399233.995400001,89,true,karasummers,Fun!23
258,Karen,Thomas,1234481.8997500017,87,true,karenthomas,Fun!23
264,Karen,Zhang,1307793.8945500006,88,true,karenzhang,Fun!23
858,Karl,Davis,2522253.6435499974,113,false,karldavis,Fun!23
171,Karla,Johnson,2488370.0603250023,89,true,karlajohnson,Fun!23
102,Katherine,Evans,1201022.316875001,83,true,katherineevans,Fun!23
950,Katherine,Mcdonald,1245782.047550001,103,true,katherinemcdonald,Fun!23
548,Kathleen,Hines,1393765.0805000002,94,false,kathleenhines,Fun!23
321,Kathleen,Small,2609497.155649999,89,false,kathleensmall,Fun!23
219,Kathryn,Perez,1389127.857875001,112,true,kathrynperez,Fun!23
787,Kathy,Smith,1060976.895125002,104,true,kathysmith,Fun!23
408,Kayla,Mahoney,1173884.2582750015,95,true,kaylamahoney,Fun!23
454,Kayla,Morgan,1174607.4838750022,90,true,kaylamorgan,Fun!23
631,Kayla,Smith,2068144.374300003,100,false,kaylasmith,Fun!23
528,Kaylee,Hale,2128708.185774999,95,true,kayleehale,Fun!23
240,Kaylee,Patterson,1121930.7609250012,99,true,kayleepatterson,Fun!23
783,Keith,Christensen,2128664.721475,87,false,keithchristensen,Fun!23
394,Keith,Ellis,2902685.2793500004,85,true,keithellis,Fun!23
187,Keith,Ortiz,1870074.140100001,98,false,keithortiz,Fun!23
479,Kelly,Bell,1451843.033550001,92,false,kellybell,Fun!23
551,Kelly,Harris,1486292.1445749998,109,true,kellyharris,Fun!23
885,Kelly,Herring,1530697.9435000017,123,true,kellyherring,Fun!23
723,Kelly,Jordan,2736733.9861000013,101,false,kellyjordan,Fun!23
909,Kelly,Wilson,2909603.288750001,84,true,kellywilson,Fun!23
222,Kelly,Yu,1596935.9974000016,98,true,kellyyu,Fun!23
1038,Kendra,Sawyer,2633685.912275003,93,false,kendrasawyer,Fun!23
877,Kenneth,Boyd,2178003.9981249995,89,false,kennethboyd,Fun!23
681,Kenneth,Davis,1533765.9554000013,93,true,kennethdavis,Fun!23
868,Kenneth,House,2518947.337300002,115,true,kennethhouse,Fun!23
353,Kenneth,Smith,1650419.7167000007,118,true,kennethsmith,Fun!23
741,Kevin,Boone,2043157.1792000006,97,false,kevinboone,Fun!23
485,Kevin,Gould,1806865.0866500004,105,true,kevingould,Fun!23
857,Kevin,Harrison,2257964.6037500026,105,false,kevinharrison,Fun!23
461,Kevin,Larson,1869941.9705000003,73,true,kevinlarson,Fun!23
333,Kevin,Scott,1684351.542550001,101,false,kevinscott,Fun!23
80,Kevin,Sias,1317166.9952750006,97,false,kevinsias,Fun!23
362,Kevin,Swanson,1004291.7621500001,81,false,kevinswanson,Fun!23
842,Kevin,Tran,1289824.2232000004,83,false,kevintran,Fun!23
195,Kim,Buckley,1525316.915025001,104,true,kimbuckley,Fun!23
522,Kim,Contreras,1970650.6908249988,109,true,kimcontreras,Fun!23
1016,Kim,Craig,2378173.824925,96,false,kimcraig,Fun!23
335,Kimberly,Garcia,1597555.447325001,77,false,kimberlygarcia,Fun!23
1031,Kimberly,Harris,1467365.985425001,86,false,kimberlyharris,Fun!23
550,Kimberly,Johnson,1290035.457050001,102,true,kimberlyjohnson,Fun!23
131,Kimberly,Kline,2262120.065374998,110,true,kimberlykline,Fun!23
655,Kimberly,Martinez,2646041.8795000017,87,true,kimberlymartinez,Fun!23
998,Kimberly,Mejia,1263281.4109750008,91,false,kimberlymejia,Fun!23
932,Kimberly,Miller,2644756.933850001,97,false,kimberlymiller,Fun!23
182,Kimberly,Richardson,2926054.1903250003,115,false,kimberlyrichardson,Fun!23
735,Kimberly,Roberts,1148978.1703500007,104,true,kimberlyroberts,Fun!23
114,Kirsten,Robinson,1141725.2650500014,95,true,kirstenrobinson,Fun!23
967,Krista,Beck,2121770.0077500013,109,false,kristabeck,Fun!23
427,Krista,Blake,2345377.500950001,104,false,kristablake,Fun!23
641,Krista,Lambert,2626049.7843000004,95,false,kristalambert,Fun!23
1023,Kristen,Martinez,2860462.7961000022,106,false,kristenmartinez,Fun!23
433,Kristina,Patrick,1354002.439925001,94,false,kristinapatrick,Fun!23
856,Kristine,Smith,2600219.371750002,90,false,kristinesmith,Fun!23
290,Kristy,Hoover,1929624.0975500012,83,true,kristyhoover,Fun!23
396,Krystal,Thompson,2913488.2671499983,78,true,krystalthompson,Fun!23
128,Kyle,Hodges,2032844.2570999993,86,false,kylehodges,Fun!23
334,Kyle,Taylor,1504002.4540000015,101,true,kyletaylor,Fun!23
937,Kylie,King,1235100.5990250017,84,false,kylieking,Fun!23
544,Kylie,Summers,1966068.6358750002,106,false,kyliesummers,Fun!23
301,Lance,Dominguez,1651776.1613250012,95,true,lancedominguez,Fun!23
307,Laura,Smith,1482884.3739500009,96,false,laurasmith,Fun!23
1007,Laura,Williams,1655062.9923250016,83,true,laurawilliams,Fun!23
890,Lauren,Coleman,1647338.333225001,97,false,laurencoleman,Fun!23
281,Lauren,Hall,1442586.9335250002,96,true,laurenhall,Fun!23
161,Lauren,Neal,1705868.2418500006,105,true,laurenneal,Fun!23
854,Laurie,Johnson,2538307.583900003,119,true,lauriejohnson,Fun!23
769,Laurie,Mendoza,965316.0119500005,95,true,lauriemendoza,Fun!23
664,Lawrence,Henry,1714501.5941250012,71,true,lawrencehenry,Fun!23
605,Lawrence,Price,1185284.5595500001,97,false,lawrenceprice,Fun!23
212,Lee,Burke,2589735.3045000015,100,false,leeburke,Fun!23
85,Leo,Tovar,1744281.4598000015,108,false,leotovar,Fun!23
704,Leonard,King,1661975.80725,101,true,leonardking,Fun!23
88,Leonardo,ZapataContreras,2249924.0038499995,90,true,leonardozapatacontreras,Fun!23
261,Leroy,Walters,2523322.0403750017,99,true,leroywalters,Fun!23
35,Lilo,Disney,1896975.7916250008,83,false,lilodisney,Fun!23
458,Linda,Alexander,2122809.6357250023,98,true,lindaalexander,Fun!23
170,Linda,Bennett,2966853.298525002,86,true,lindabennett,Fun!23
843,Linda,Miller,2738569.5989499995,89,false,lindamiller,Fun!23
607,Linda,Robles,1683347.0649750007,97,true,lindarobles,Fun!23
680,Linda,Rodriguez,1686052.9269000012,108,true,lindarodriguez,Fun!23
322,Lindsay,Webster,2606998.4727999996,92,false,lindsaywebster,Fun!23
352,Lisa,Brown,1534950.4138000014,82,true,lisabrown,Fun!23
314,Lisa,Gaines,1645626.9230499999,106,false,lisagaines,Fun!23
220,Lisa,Garrett,1425228.9160250009,113,false,lisagarrett,Fun!23
917,Lisa,Jackson,2700474.35305,88,true,lisajackson,Fun!23
678,Lisa,Miller,1481910.4640000006,93,false,lisamiller,Fun!23
859,Lisa,Peters,2875521.9353000005,98,false,lisapeters,Fun!23
538,Lisa,Robinson,1040147.5776500022,111,false,lisarobinson,Fun!23
418,Lisa,Spencer,2426723.856900002,109,false,lisaspencer,Fun!23
376,Lisa,Stafford,2075114.4492750003,72,false,lisastafford,Fun!23
1022,Lisa,Yu,2207609.9416750027,96,false,lisayu,Fun!23
62,Lizbeth,Jurado,2379929.749225002,99,false,lizbethjurado,Fun!23
111,Logan,Palmer,1499498.717050001,97,true,loganpalmer,Fun!23
48,Lorelyne,Chavez,1879402.910950001,90,true,lorelynechavez,Fun!23
653,Loretta,Phillips,2841153.1293250034,96,false,lorettaphillips,Fun!23
666,Lori,Hall,2765024.8735499973,103,true,lorihall,Fun!23
774,Lori,Johnson,2413376.1220500027,88,false,lorijohnson,Fun!23
999,Lori,Livingston,1827117.7422499997,103,false,lorilivingston,Fun!23
501,Louis,Boone,2560607.2980000027,98,false,louisboone,Fun!23
60,Luis,Jimenez,1514450.4511500013,95,false,luisjimenez,Fun!23
640,Luis,Johnson,1400050.1436250003,99,false,luisjohnson,Fun!23
984,Luis,Solomon,2624535.3139249994,86,false,luissolomon,Fun!23
834,Marcia,Snyder,2064658.705325001,85,true,marciasnyder,Fun!23
519,Margaret,Smith,1794914.8820999998,99,true,margaretsmith,Fun!23
1024,Maria,Kelly,2457304.673,91,true,mariakelly,Fun!23
227,Maria,Mccarthy,1557698.503825001,97,false,mariamccarthy,Fun!23
297,Maria,Mitchell,1781300.980075001,101,false,mariamitchell,Fun!23
818,Maria,Young,1830624.7076250014,101,false,mariayoung,Fun!23
980,Mariah,Black,1828261.4958500008,100,true,mariahblack,Fun!23
67,Mario,Martinez,2451100.965425,101,false,mariomartinez,Fun!23
278,Mario,Walker,1698979.9909249998,86,true,mariowalker,Fun!23
979,Marissa,Henry,1788661.0371250024,89,false,marissahenry,Fun!23
310,Marissa,Oconnell,1814306.6810000003,106,true,marissaoconnell,Fun!23
152,Marissa,Wagner,2764895.400725002,86,true,marissawagner,Fun!23
1020,Mark,Butler,2638577.5640249993,97,true,markbutler,Fun!23
862,Mark,Gonzalez,2540477.278075001,112,false,markgonzalez,Fun!23
425,Mark,Lamb,1060101.5001500002,101,true,marklamb,Fun!23
221,Mark,Lee,1981710.38575,115,false,marklee,Fun!23
203,Mark,Lozano,2442942.3167000012,93,false,marklozano,Fun!23
188,Mark,Ramos,1960816.3211500004,90,true,markramos,Fun!23
272,Mark,Richards,2493804.576225,109,true,markrichards,Fun!23
643,Mark,Rogers,1060444.0979499994,96,true,markrogers,Fun!23
794,Mark,Stewart,2227266.126225,80,true,markstewart,Fun!23
829,Mark,Thompson,1943294.8564250013,111,false,markthompson,Fun!23
883,Mark,Washington,1790423.1627750008,113,false,markwashington,Fun!23
42,MarkAnthony,Avila,2707036.0440499997,91,true,markanthonyavila,Fun!23
554,Martha,Perry,2397868.721675001,94,false,marthaperry,Fun!23
568,Martin,Edwards,2933596.212675002,87,true,martinedwards,Fun!23
965,Mary,Anderson,2080605.2432500038,127,false,maryanderson,Fun!23
511,Mary,Chapman,2293588.788325,95,true,marychapman,Fun!23
279,Mary,Church,1238692.4907750008,97,true,marychurch,Fun!23
291,Mary,Cruz,1482605.6664000012,94,false,marycruz,Fun!23
686,Mary,Gonzalez,1042793.019450001,106,true,marygonzalez,Fun!23
927,Mary,Grant,2483770.6503500016,92,true,marygrant,Fun!23
698,Mary,Lee,2201525.320400001,104,false,marylee,Fun!23
378,Mary,Stevens,2455562.419275,118,true,marystevens,Fun!23
313,Matthew,Campbell,1324429.5931499992,75,false,matthewcampbell,Fun!23
260,Matthew,Erickson,1158625.5179499995,114,false,matthewerickson,Fun!23
645,Matthew,Gonzalez,1372263.7242000024,111,true,matthewgonzalez,Fun!23
57,Matthew,Herrera,2059091.9384750002,92,false,matthewherrera,Fun!23
923,Matthew,Khan,1913679.41955,86,false,matthewkhan,Fun!23
892,Matthew,Mason,2951124.8537249984,99,true,matthewmason,Fun!23
289,Matthew,Perez,2602630.6226500035,100,false,matthewperez,Fun!23
493,Matthew,Porter,1662152.875975001,111,false,matthewporter,Fun!23
125,Megan,Noble,1173415.646100001,91,true,megannoble,Fun!23
755,Megan,Smith,2161032.522525002,84,false,megansmith,Fun!23
808,Megan,Thompson,1760466.2735500007,89,false,meganthompson,Fun!23
157,Melanie,Kirk,1230243.245125001,101,false,melaniekirk,Fun!23
904,Melissa,Evans,2613441.5713999993,99,true,melissaevans,Fun!23
1006,Melissa,Holt,1176389.8120000002,105,false,melissaholt,Fun!23
810,Melissa,Johnson,2548040.2743500005,107,false,melissajohnson,Fun!23
104,Melissa,Mccormick,2581013.151575001,99,true,melissamccormick,Fun!23
651,Melissa,Mcdonald,1098046.7790250017,92,true,melissamcdonald,Fun!23
325,Melissa,Rivera,2020407.3947750013,90,true,melissarivera,Fun!23
633,Mercedes,Nichols,2793042.7762499982,100,true,mercedesnichols,Fun!23
516,Michael,Adams,2129138.766399998,105,true,michaeladams,Fun!23
400,Michael,Castillo,2006671.832025001,92,true,michaelcastillo,Fun!23
852,Michael,Clarke,2483449.671200001,91,true,michaelclarke,Fun!23
736,Michael,Cowan,1111862.478075001,90,false,michaelcowan,Fun!23
763,Michael,Flores,1288374.0500500014,91,false,michaelflores,Fun!23
486,Michael,Fox,2301581.7186749997,97,true,michaelfox,Fun!23
985,Michael,Johnson,2724234.089574999,111,true,michaeljohnson,Fun!23
613,Michael,King,1405676.9384500007,92,true,michaelking,Fun!23
539,Michael,Martinez,2594834.3606000007,83,true,michaelmartinez,Fun!23
737,Michael,Mccormick,2594785.811025,96,false,michaelmccormick,Fun!23
158,Michael,Moran,1566518.1145000004,90,false,michaelmoran,Fun!23
520,Michael,Morton,2445261.833175002,95,false,michaelmorton,Fun!23
441,Michael,Murray,2007839.7914750003,116,false,michaelmurray,Fun!23
732,Michael,Nunez,1313014.8090750005,93,false,michaelnunez,Fun!23
673,Michael,Parrish,1371414.2572000008,96,true,michaelparrish,Fun!23
830,Michael,Prince,949099.2780000002,107,false,michaelprince,Fun!23
492,Michael,Robinson,2764658.9616000024,107,false,michaelrobinson,Fun!23
106,Michael,Sanchez,1870194.4898250012,97,false,michaelsanchez,Fun!23
180,Michael,Smith,2127664.03435,105,true,michaelsmith,Fun!23
776,Michael,Thomas,1669149.83995,92,false,michaelthomas,Fun!23
184,Michael,White,1888818.8723000013,104,false,michaelwhite,Fun!23
276,Michael,Williams,1696409.6876,120,true,michaelwilliams,Fun!23
832,Michael,Williamson,2355034.284874999,95,false,michaelwilliamson,Fun!23
507,Michaela,Miranda,1757504.8383000013,111,true,michaelamiranda,Fun!23
797,Micheal,Sanders,2781187.0599,115,true,michealsanders,Fun!23
386,Michele,Cummings,1471224.920575001,83,true,michelecummings,Fun!23
113,Michele,Stevens,2161539.984924997,130,false,michelestevens,Fun!23
803,Michelle,Griffin,1108028.1471750007,89,true,michellegriffin,Fun!23
127,Michelle,Holland,1733905.6678499996,101,false,michelleholland,Fun!23
268,Michelle,Jones,2146248.682400001,85,true,michellejones,Fun!23
191,Michelle,Maldonado,1262809.5447000011,106,false,michellemaldonado,Fun!23
804,Michelle,Maynard,2576900.8935250007,76,false,michellemaynard,Fun!23
801,Michelle,Oliver,2232371.662549998,97,true,michelleoliver,Fun!23
323,Michelle,Ortiz,1477338.5146500005,85,true,michelleortiz,Fun!23
534,Michelle,Pruitt,1143404.3326250007,96,true,michellepruitt,Fun!23
590,Michelle,Ramirez,1708132.1070000005,104,false,michelleramirez,Fun!23
770,Michelle,Ray,2641118.9488750026,112,false,michelleray,Fun!23
780,Michelle,Rivera,2190420.0981250023,97,true,michellerivera,Fun!23
453,Michelle,Sexton,2447465.57715,98,true,michellesexton,Fun!23
623,Michelle,Walsh,1989292.6319000009,89,false,michellewalsh,Fun!23
480,Michelle,Wood,2819235.108625002,101,false,michellewood,Fun!23
1,Mickey,Mouse,1499930.5064250007,101,false,mickeymouse,Fun!23
79,Miguel,Sepulveda,2857132.421250001,84,true,miguelsepulveda,Fun!23
1011,Mikayla,Dennis,2793388.360574999,108,true,mikayladennis,Fun!23
872,Mindy,Ross,2313924.205250002,88,false,mindyross,Fun!23
3,Minnie,Mouse,1465480.1189000013,119,false,minniemouse,Fun!23
710,Miranda,Mason,1875490.6420250013,102,true,mirandamason,Fun!23
959,Miranda,Walker,1163091.599075001,87,true,mirandawalker,Fun!23
73,Miriam,Ramirez,1520369.7255250006,105,true,miriamramirez,Fun!23
366,Misty,Horton,2084874.5172000004,82,true,mistyhorton,Fun!23
569,Misty,Jimenez,2694078.361825001,97,false,mistyjimenez,Fun!23
951,Mitchell,Gross,2876715.9593749996,96,true,mitchellgross,Fun!23
204,Molly,Cohen,1071129.1055250012,93,false,mollycohen,Fun!23
