Password,Money Available,Last Name,ID,Concerts Purchased,First Name,TicketMiner Membership,Username
Fun!23,2030782.46,Davenport,751,0,Howard,false,howarddavenport
Fun!23,2811935.59,Moore,415,0,Hunter,false,huntermoore
Fun!23,2890717.78,Morgan,891,0,Jack,true,jackmorgan
Fun!23,2148371.74,Alvarez,40,0,Jacob,true,jacobalvarez
Fun!23,2796902.09,Contreras,628,0,Jacob,true,jacobcontreras
Fun!23,1750295.93,Norton,844,0,Jacob,true,jacobnorton
Fun!23,1828851.9,Williams,385,0,Jacob,false,jacobwilliams
Fun!23,1622175.27,Dunn,284,0,Jacqueline,false,jacquelinedunn
Fun!23,1601800.03,Crawford,318,0,Jade,true,jadecrawford
Fun!23,2014950.68,Aladdin,18,0,Jafar,true,jafaraladdin
Fun!23,1428151.32,Mitchell,559,0,Jake,true,jakemitchell
Fun!23,1592185.1,Anderson,652,0,James,false,jamesanderson
Fun!23,1508387.05,Brennan,595,0,James,false,jamesbrennan
Fun!23,2328689.61,Hammond,190,0,James,true,jameshammond
Fun!23,2328971.43,Henderson,241,0,James,false,jameshenderson
Fun!23,2009820.12,King,122,0,James,true,jamesking
Fun!23,1760826.34,Mitchell,1017,0,James,false,jamesmitchell
Fun!23,2115749.16,Morgan,586,0,James,true,jamesmorgan
Fun!23,2009222.69,Nolan,199,0,James,true,jamesnolan
Fun!23,2721201.52,Pittman,176,0,James,false,jamespittman
Fun!23,2472668.68,Romero,263,0,James,true,jamesromero
Fun!23,2994259.48,Simmons,964,0,James,false,jamessimmons
Fun!23,1505494.63,Simpson,824,0,James,false,jamessimpson
Fun!23,2026926.08,Watson,915,0,James,true,jameswatson
Fun!23,1326213,Brown,996,0,Jamie,true,jamiebrown
Fun!23,1021036.4,Conner,517,0,Jamie,true,jamieconner
Fun!23,1119834.37,Hernandez,577,0,Jamie,false,jamiehernandez
Fun!23,1783513.31,Hughes,617,0,Janet,true,janethughes
Fun!23,1849900.16,Perry,620,0,Jared,true,jaredperry
Fun!23,1504563.65,Scott,745,0,Jared,false,jaredscott
Fun!23,1271844.9,Disney,10,0,Jasmine,true,jasminedisney
Fun!23,1085295.04,Ramirez,304,0,Jasmine,true,jasmineramirez
Fun!23,1204946.42,Burke,159,0,Jason,false,jasonburke
Fun!23,1220557.76,Clark,676,0,Jason,false,jasonclark
Fun!23,2787658.19,Lee,677,0,Jason,false,jasonlee
Fun!23,2750566.26,Skinner,459,0,Jason,true,jasonskinner
Fun!23,1861022.75,Wolfe,327,0,Jason,false,jasonwolfe
Fun!23,2705086.97,Ray,589,0,Jeff,false,jeffray
Fun!23,1524864.79,Best,696,0,Jeffrey,true,jeffreybest
Fun!23,2447703.41,Delgado,209,0,Jeffrey,false,jeffreydelgado
Fun!23,1284936.79,Gonzalez,373,0,Jeffrey,true,jeffreygonzalez
Fun!23,1010598.24,Luna,295,0,Jeffrey,false,jeffreyluna
Fun!23,1396428.52,Marquez,245,0,Jeffrey,true,jeffreymarquez
Fun!23,2433239.39,Rodriguez,754,0,Jeffrey,false,jeffreyrodriguez
Fun!23,2837569.29,Sloan,342,0,Jeffrey,true,jeffreysloan
Fun!23,2231557.28,Weiss,135,0,Jeffrey,true,jeffreyweiss
Fun!23,1662937.55,Chase,533,0,Jenna,true,jennachase
Fun!23,2671837.13,Bailey,738,0,Jennifer,false,jenniferbailey
Fun!23,2161240.89,Carr,758,0,Jennifer,false,jennifercarr
Fun!23,2559476.52,Copeland,447,0,Jennifer,true,jennifercopeland
Fun!23,2130581.79,Davidson,878,0,Jennifer,true,jenniferdavidson
Fun!23,2448748.24,Evans,767,0,Jennifer,true,jenniferevans
Fun!23,2862251.52,Guzman,725,0,Jennifer,false,jenniferguzman
Fun!23,1041443.15,Hernandez,953,0,Jennifer,false,jenniferhernandez
Fun!23,1659618.44,Huang,903,0,Jennifer,false,jenniferhuang
Fun!23,1807807.77,Jones,816,0,Jennifer,false,jenniferjones
Fun!23,2604045.13,Mills,513,0,Jennifer,true,jennifermills
Fun!23,1310279.8,Preston,982,0,Jennifer,false,jenniferpreston
Fun!23,1079711.52,Schneider,929,0,Jennifer,false,jenniferschneider
Fun!23,1774368.93,Schultz,671,0,Jennifer,false,jenniferschultz
Fun!23,1471909.79,Smith,599,0,Jennifer,true,jennifersmith
Fun!23,2100458.16,Williams,162,0,Jennifer,true,jenniferwilliams
Fun!23,2148535.38,Henry,312,0,Jenny,true,jennyhenry
Fun!23,2395456.62,Williamson,374,0,Jeremiah,true,jeremiahwilliamson
Fun!23,1963940.78,Alvarez,186,0,Jeremy,true,jeremyalvarez
Fun!23,2987305.76,Foster,762,0,Jeremy,true,jeremyfoster
Fun!23,1655183.04,Morris,192,0,Jeremy,true,jeremymorris
Fun!23,2281708.23,Rocha,969,0,Jeremy,true,jeremyrocha
Fun!23,1188941.2,Dean,714,0,Jermaine,true,jermainedean
Fun!23,1565136.47,Curtis,134,0,Jerry,false,jerrycurtis
Fun!23,1127766.91,Gamble,739,0,Jerry,true,jerrygamble
Fun!23,2868819.46,Hampton,451,0,Jerry,true,jerryhampton
Fun!23,1310287.34,Lee,198,0,Jerry,false,jerrylee
Fun!23,2628712.43,Rodriguez,974,0,Jerry,false,jerryrodriguez
Fun!23,2952986.06,Smith,615,0,Jerry,false,jerrysmith
Fun!23,1707005.23,Dunn,889,0,Jesse,false,jessedunn
Fun!23,2456888.88,Montgomery,237,0,Jesse,false,jessemontgomery
Fun!23,1354053.96,Anderson,490,0,Jessica,true,jessicaanderson
Fun!23,1562774.29,Fernandez,399,0,Jessica,true,jessicafernandez
Fun!23,1547868.03,Frye,498,0,Jessica,true,jessicafrye
Fun!23,1315789.36,Lloyd,827,0,Jessica,true,jessicalloyd
Fun!23,1531359.81,Martin,254,0,Jessica,true,jessicamartin
Fun!23,1069312.92,Moore,248,0,Jessica,true,jessicamoore
Fun!23,2231738.6,Olsen,537,0,Jessica,true,jessicaolsen
Fun!23,1595932.61,Ramirez,644,0,Jessica,false,jessicaramirez
Fun!23,1015898.77,Smith,1028,0,Jessica,true,jessicasmith
Fun!23,1773279.55,Bruno,45,0,Jesus,true,jesusbruno
Fun!23,2299999.12,Macias,65,0,Jesus,true,jesusmacias
Fun!23,1199934.64,Henderson,172,0,Jill,false,jillhenderson
Fun!23,2635030.35,Solis,429,0,Jill,true,jillsolis
Fun!23,1341823.98,Knight,648,0,Joanna,true,joannaknight
Fun!23,1432077.82,Trevino,230,0,Joanna,true,joannatrevino
Fun!23,2084808.83,Sanchez,865,0,Jody,true,jodysanchez
Fun!23,1742804.7,Cochran,491,0,Joe,true,joecochran
Fun!23,2311953.53,Arellano,239,0,Joel,false,joelarellano
Fun!23,2584045.24,Welch,561,0,Joel,false,joelwelch
Fun!23,2165644.3,Blair,700,0,John,false,johnblair
Fun!23,2244405.44,Blevins,691,0,John,false,johnblevins
Fun!23,2122597.99,Davis,707,0,John,false,johndavis
Fun!23,1569009,Hansen,973,0,John,false,johnhansen
Fun!23,2383814.67,Hill,701,0,John,true,johnhill
Fun!23,2924110.26,House,874,0,John,true,johnhouse
Fun!23,2875018.36,Jones,730,0,John,true,johnjones
Fun!23,1331085.17,Morris,428,0,John,false,johnmorris
Fun!23,2012095.89,Sanders,1015,0,John,false,johnsanders
Fun!23,2077879.08,White,413,0,John,false,johnwhite
Fun!23,2953506.05,Lopez,446,0,Jon,false,jonlopez
Fun!23,1803770.84,Avalos,41,0,Jonathan,true,jonathanavalos
Fun!23,1515942.22,Ayala,44,0,Jonathan,true,jonathanayala
Fun!23,1986384.76,Christian,315,0,Jonathan,false,jonathanchristian
Fun!23,2758367.62,Martinez,806,0,Jonathan,true,jonathanmartinez
Fun!23,2289630.72,Wilson,330,0,Jordan,false,jordanwilson
Fun!23,1458835.21,Haley,721,0,Jorge,true,jorgehaley
Fun!23,1480236.28,Huerta,888,0,Jorge,true,jorgehuerta
Fun!23,1358775.35,Topete,84,0,Jorge,false,jorgetopete
Fun!23,1977235,Evans,489,0,Jose,false,joseevans
Fun!23,2578193.48,Farley,688,0,Jose,true,josefarley
Fun!23,2253515.53,Smith,814,0,Jose,false,josesmith
Fun!23,2526759.63,Brooks,388,0,Joseph,true,josephbrooks
Fun!23,2804649.88,Davis,886,0,Joseph,false,josephdavis
Fun!23,2858678.29,Fritz,823,0,Joseph,false,josephfritz
Fun!23,1436257.07,Hanna,1003,0,Joseph,false,josephhanna
Fun!23,2230440.56,Lewis,235,0,Joseph,true,josephlewis
Fun!23,2517479.63,Macdonald,588,0,Joseph,true,josephmacdonald
Fun!23,1204355.26,Robinson,871,0,Joseph,true,josephrobinson
Fun!23,1110649.89,Banks,715,0,Joshua,true,joshuabanks
Fun!23,1537856.52,Gomez,845,0,Joshua,true,joshuagomez
Fun!23,2113014.01,Hickman,724,0,Joshua,true,joshuahickman
Fun!23,2850019.03,Meadows,381,0,Joshua,true,joshuameadows
Fun!23,2609868.99,Brock,838,0,Juan,false,juanbrock
Fun!23,2379352.03,Jones,670,0,Julia,false,juliajones
Fun!23,2148512.17,Young,699,0,Julia,false,juliayoung
Fun!23,1215507,Gutierrez,483,0,Julian,false,juliangutierrez
Fun!23,2239423.31,Alexander,166,0,Julie,true,juliealexander
Fun!23,1138638.16,Shaw,828,0,Julie,false,julieshaw
Fun!23,1398803.74,Davis,500,0,Justin,false,justindavis
Fun!23,1821892.51,Hawkins,894,0,Justin,true,justinhawkins
Fun!23,1298652.95,Martinez,419,0,Justin,true,justinmartinez
Fun!23,1703071.54,Wilson,164,0,Justin,false,justinwilson
Fun!23,1545967.62,Disney,28,0,Kaa,false,kaadisney
Fun!23,2427350.08,Summers,916,0,Kara,true,karasummers
Fun!23,1267110.43,Thomas,258,0,Karen,true,karenthomas
Fun!23,1331248.39,Zhang,264,0,Karen,true,karenzhang
Fun!23,2559009.13,Davis,858,0,Karl,false,karldavis
Fun!23,2511097.83,Johnson,171,0,Karla,true,karlajohnson
Fun!23,1223882.39,Evans,102,0,Katherine,true,katherineevans
Fun!23,1275732.44,Mcdonald,950,0,Katherine,true,katherinemcdonald
Fun!23,1425223.18,Hines,548,0,Kathleen,false,kathleenhines
Fun!23,2628052.05,Small,321,0,Kathleen,false,kathleensmall
Fun!23,1416229.58,Perez,219,0,Kathryn,true,kathrynperez
Fun!23,1104602.99,Smith,787,0,Kathy,true,kathysmith
Fun!23,1206754.12,Mahoney,408,0,Kayla,true,kaylamahoney
Fun!23,1200368.29,Morgan,454,0,Kayla,true,kaylamorgan
Fun!23,2100694.24,Smith,631,0,Kayla,false,kaylasmith
Fun!23,2164668.01,Hale,528,0,Kaylee,true,kayleehale
Fun!23,1150705.15,Patterson,240,0,Kaylee,true,kayleepatterson
Fun!23,2159462.68,Christensen,783,0,Keith,false,keithchristensen
Fun!23,2922224.08,Ellis,394,0,Keith,true,keithellis
Fun!23,1892850.07,Ortiz,187,0,Keith,false,keithortiz
Fun!23,1474881.08,Bell,479,0,Kelly,false,kellybell
Fun!23,1512379.18,Harris,551,0,Kelly,true,kellyharris
Fun!23,1571027.8,Herring,885,0,Kelly,true,kellyherring
Fun!23,2768268.64,Jordan,723,0,Kelly,false,kellyjordan
Fun!23,2936315.99,Wilson,909,0,Kelly,true,kellywilson
Fun!23,1625765.77,Yu,222,0,Kelly,true,kellyyu
Fun!23,2669858.44,Sawyer,1038,0,Kendra,false,kendrasawyer
Fun!23,2221949.98,Boyd,877,0,Kenneth,false,kennethboyd
Fun!23,1553397.17,Davis,681,0,Kenneth,true,kennethdavis
Fun!23,2551913.71,House,868,0,Kenneth,true,kennethhouse
Fun!23,1685533.52,Smith,353,0,Kenneth,true,kennethsmith
Fun!23,2073531.09,Boone,741,0,Kevin,false,kevinboone
Fun!23,1840667.39,Gould,485,0,Kevin,true,kevingould
Fun!23,2289948.69,Harrison,857,0,Kevin,false,kevinharrison
Fun!23,1891219.58,Larson,461,0,Kevin,true,kevinlarson
Fun!23,1712060.36,Scott,333,0,Kevin,false,kevinscott
Fun!23,1359466.04,Sias,80,0,Kevin,false,kevinsias
Fun!23,1031909.13,Swanson,362,0,Kevin,false,kevinswanson
Fun!23,1308261.19,Tran,842,0,Kevin,false,kevintran
Fun!23,1552883.34,Buckley,195,0,Kim,true,kimbuckley
Fun!23,1993528.39,Contreras,522,0,Kim,true,kimcontreras
Fun!23,2402487.76,Craig,1016,0,Kim,false,kimcraig
Fun!23,1613065.28,Garcia,335,0,Kimberly,false,kimberlygarcia
Fun!23,1491199.94,Harris,1031,0,Kimberly,false,kimberlyharris
Fun!23,1316986.67,Johnson,550,0,Kimberly,true,kimberlyjohnson
Fun!23,2295451.82,Kline,131,0,Kimberly,true,kimberlykline
Fun!23,2669507.32,Martinez,655,0,Kimberly,true,kimberlymartinez
Fun!23,1291749.18,Mejia,998,0,Kimberly,false,kimberlymejia
Fun!23,2667054.94,Miller,932,0,Kimberly,false,kimberlymiller
Fun!23,2959671.65,Richardson,182,0,Kimberly,false,kimberlyrichardson
Fun!23,1175053.74,Roberts,735,0,Kimberly,true,kimberlyroberts
Fun!23,1163600.49,Robinson,114,0,Kirsten,true,kirstenrobinson
Fun!23,2156123.47,Beck,967,0,Krista,false,kristabeck
Fun!23,2374197.05,Blake,427,0,Krista,false,kristablake
Fun!23,2670463.85,Lambert,641,0,Krista,false,kristalambert
Fun!23,2892984.69,Martinez,1023,0,Kristen,false,kristenmartinez
Fun!23,1372620.26,Patrick,433,0,Kristina,false,kristinapatrick
Fun!23,2627888.18,Smith,856,0,Kristine,false,kristinesmith
Fun!23,1945968.83,Hoover,290,0,Kristy,true,kristyhoover
Fun!23,2943915.29,Thompson,396,0,Krystal,true,krystalthompson
Fun!23,2062319.13,Hodges,128,0,Kyle,false,kylehodges
Fun!23,1524533.56,Taylor,334,0,Kyle,true,kyletaylor
Fun!23,1253453.12,King,937,0,Kylie,false,kylieking
Fun!23,2000678.38,Summers,544,0,Kylie,false,kyliesummers
Fun!23,1675008.15,Dominguez,301,0,Lance,true,lancedominguez
Fun!23,1514020.04,Smith,307,0,Laura,false,laurasmith
Fun!23,1671520.84,Williams,1007,0,Laura,true,laurawilliams
Fun!23,1682094.02,Coleman,890,0,Lauren,false,laurencoleman
Fun!23,1463682.81,Hall,281,0,Lauren,true,laurenhall
Fun!23,1737215.71,Neal,161,0,Lauren,true,laurenneal
Fun!23,2578777.82,Johnson,854,0,Laurie,true,lauriejohnson
Fun!23,1001294.71,Mendoza,769,0,Laurie,true,lauriemendoza
Fun!23,1731473.25,Henry,664,0,Lawrence,true,lawrencehenry
Fun!23,1209984.46,Price,605,0,Lawrence,false,lawrenceprice
Fun!23,2613244.39,Burke,212,0,Lee,false,leeburke
Fun!23,1778752.33,Tovar,85,0,Leo,false,leotovar
Fun!23,1692070.47,King,704,0,Leonard,true,leonardking
Fun!23,2272800.75,ZapataContreras,88,0,Leonardo,true,leonardozapatacontreras
Fun!23,2557150.94,Walters,261,0,Leroy,true,leroywalters
Fun!23,1921670.81,Disney,35,0,Lilo,false,lilodisney
Fun!23,2145204.22,Alexander,458,0,Linda,true,lindaalexander
Fun!23,2991826.12,Bennett,170,0,Linda,true,lindabennett
Fun!23,2770460.85,Miller,843,0,Linda,false,lindamiller
Fun!23,1710883.17,Robles,607,0,Linda,true,lindarobles
Fun!23,1723622.43,Rodriguez,680,0,Linda,true,lindarodriguez
Fun!23,2639498.76,Webster,322,0,Lindsay,false,lindsaywebster
Fun!23,1559844.37,Brown,352,0,Lisa,true,lisabrown
Fun!23,1680701.72,Gaines,314,0,Lisa,false,lisagaines
Fun!23,1467972.76,Garrett,220,0,Lisa,false,lisagarrett
Fun!23,2723266.84,Jackson,917,0,Lisa,true,lisajackson
Fun!23,1504946.93,Miller,678,0,Lisa,false,lisamiller
Fun!23,2907349.99,Peters,859,0,Lisa,false,lisapeters
Fun!23,1074245.44,Robinson,538,0,Lisa,false,lisarobinson
Fun!23,2453946.87,Spencer,418,0,Lisa,false,lisaspencer
Fun!23,2106281.93,Stafford,376,0,Lisa,false,lisastafford
Fun!23,2227721.72,Yu,1022,0,Lisa,false,lisayu
Fun!23,2412775.04,Jurado,62,0,Lizbeth,false,lizbethjurado
Fun!23,1521164.08,Palmer,111,0,Logan,true,loganpalmer
Fun!23,1897699.36,Chavez,48,0,Lorelyne,true,lorelynechavez
Fun!23,2860566.89,Phillips,653,0,Loretta,false,lorettaphillips
Fun!23,2788989.09,Hall,666,0,Lori,true,lorihall
Fun!23,2443184.34,Johnson,774,0,Lori,false,lorijohnson
Fun!23,1862979.56,Livingston,999,0,Lori,false,lorilivingston
Fun!23,2598816.95,Boone,501,0,Louis,false,louisboone
Fun!23,1546509.1,Jimenez,60,0,Luis,false,luisjimenez
Fun!23,1437538.58,Johnson,640,0,Luis,false,luisjohnson
Fun!23,2651541.21,Solomon,984,0,Luis,false,luissolomon
Fun!23,2088355.22,Snyder,834,0,Marcia,true,marciasnyder
Fun!23,1822271.73,Smith,519,0,Margaret,true,margaretsmith
Fun!23,2476235.09,Kelly,1024,0,Maria,true,mariakelly
Fun!23,1580317.98,Mccarthy,227,0,Maria,false,mariamccarthy
Fun!23,1804437.35,Mitchell,297,0,Maria,false,mariamitchell
Fun!23,1863636.79,Young,818,0,Maria,false,mariayoung
Fun!23,1855809.44,Black,980,0,Mariah,true,mariahblack
Fun!23,2481377.96,Martinez,67,0,Mario,false,mariomartinez
Fun!23,1735928.78,Walker,278,0,Mario,true,mariowalker
Fun!23,1817909.7,Henry,979,0,Marissa,false,marissahenry
Fun!23,1851352.04,Oconnell,310,0,Marissa,true,marissaoconnell
Fun!23,2792479.55,Wagner,152,0,Marissa,true,marissawagner
Fun!23,2664822.33,Butler,1020,0,Mark,true,markbutler
Fun!23,2583494.41,Gonzalez,862,0,Mark,false,markgonzalez
Fun!23,1078683.11,Lamb,425,0,Mark,true,marklamb
Fun!23,2008401.48,Lee,221,0,Mark,false,marklee
Fun!23,2474001.45,Lozano,203,0,Mark,false,marklozano
Fun!23,1983898.96,Ramos,188,0,Mark,true,markramos
Fun!23,2531762.55,Richards,272,0,Mark,true,markrichards
Fun!23,1080721.66,Rogers,643,0,Mark,true,markrogers
Fun!23,2242563.72,Stewart,794,0,Mark,true,markstewart
Fun!23,1978522.34,Thompson,829,0,Mark,false,markthompson
Fun!23,1827228.52,Washington,883,0,Mark,false,markwashington
Fun!23,2726611.04,Avila,42,0,MarkAnthony,true,markanthonyavila
Fun!23,2429286.13,Perry,554,0,Martha,false,marthaperry
Fun!23,2957615.4,Edwards,568,0,Martin,true,martinedwards
Fun!23,2150688.35,Anderson,965,0,Mary,false,maryanderson
Fun!23,2312981.56,Chapman,511,0,Mary,true,marychapman
Fun!23,1270975.8,Church,279,0,Mary,true,marychurch
Fun!23,1515898.69,Cruz,291,0,Mary,false,marycruz
Fun!23,1076972.76,Gonzalez,686,0,Mary,true,marygonzalez
Fun!23,2516766.95,Grant,927,0,Mary,true,marygrant
Fun!23,2234927.46,Lee,698,0,Mary,false,marylee
Fun!23,2494792.2,Stevens,378,0,Mary,true,marystevens
Fun!23,1349614.8,Campbell,313,0,Matthew,false,matthewcampbell
Fun!23,1200864.17,Erickson,260,0,Matthew,false,matthewerickson
Fun!23,1410326.01,Gonzalez,645,0,Matthew,true,matthewgonzalez
Fun!23,2091353.87,Herrera,57,0,Matthew,false,matthewherrera
Fun!23,1941003.3,Khan,923,0,Matthew,false,matthewkhan
Fun!23,2991127.41,Mason,892,0,Matthew,true,matthewmason
Fun!23,2623376.93,Perez,289,0,Matthew,false,matthewperez
Fun!23,1697425.24,Porter,493,0,Matthew,false,matthewporter
Fun!23,1202070.18,Noble,125,0,Megan,true,megannoble
Fun!23,2201290.73,Smith,755,0,Megan,false,megansmith
Fun!23,1773839.76,Thompson,808,0,Megan,false,meganthompson
Fun!23,1254427.54,Kirk,157,0,Melanie,false,melaniekirk
Fun!23,2633480.72,Evans,904,0,Melissa,true,melissaevans
Fun!23,1206654.78,Holt,1006,0,Melissa,false,melissaholt
Fun!23,2578535.62,Johnson,810,0,Melissa,false,melissajohnson
Fun!23,2609042,Mccormick,104,0,Melissa,true,melissamccormick
Fun!23,1117781.5,Mcdonald,651,0,Melissa,true,melissamcdonald
Fun!23,2045711.81,Rivera,325,0,Melissa,true,melissarivera
Fun!23,2819009.76,Nichols,633,0,Mercedes,true,mercedesnichols
Fun!23,2164149.25,Adams,516,0,Michael,true,michaeladams
Fun!23,2023081.38,Castillo,400,0,Michael,true,michaelcastillo
Fun!23,2502970.61,Clarke,852,0,Michael,true,michaelclarke
Fun!23,1141854.97,Cowan,736,0,Michael,false,michaelcowan
Fun!23,1316049.31,Flores,763,0,Michael,false,michaelflores
Fun!23,2326775.19,Fox,486,0,Michael,true,michaelfox
Fun!23,2748589.96,Johnson,985,0,Michael,true,michaeljohnson
Fun!23,1446646.54,King,613,0,Michael,true,michaelking
Fun!23,2626410.26,Martinez,539,0,Michael,true,michaelmartinez
Fun!23,2636639.84,Mccormick,737,0,Michael,false,michaelmccormick
Fun!23,1593270.37,Moran,158,0,Michael,false,michaelmoran
Fun!23,2470355.06,Morton,520,0,Michael,false,michaelmorton
Fun!23,2040534.29,Murray,441,0,Michael,false,michaelmurray
Fun!23,1338626.64,Nunez,732,0,Michael,false,michaelnunez
Fun!23,1402331.41,Parrish,673,0,Michael,true,michaelparrish
Fun!23,1004221.91,Prince,830,0,Michael,false,michaelprince
Fun!23,2806774.62,Robinson,492,0,Michael,false,michaelrobinson
Fun!23,1901252.27,Sanchez,106,0,Michael,false,michaelsanchez
Fun!23,2150427.4,Smith,180,0,Michael,true,michaelsmith
Fun!23,1698050.36,Thomas,776,0,Michael,false,michaelthomas
Fun!23,1929151.48,White,184,0,Michael,false,michaelwhite
Fun!23,1730064.95,Williams,276,0,Michael,true,michaelwilliams
Fun!23,2397380.44,Williamson,832,0,Michael,false,michaelwilliamson
Fun!23,1786047.21,Miranda,507,0,Michaela,true,michaelamiranda
Fun!23,2821039.5,Sanders,797,0,Micheal,true,michealsanders
Fun!23,1490583.01,Cummings,386,0,Michele,true,michelecummings
Fun!23,2204793.34,Stevens,113,0,Michele,false,michelestevens
Fun!23,1140050.19,Griffin,803,0,Michelle,true,michellegriffin
Fun!23,1760331.03,Holland,127,0,Michelle,false,michelleholland
Fun!23,2165534.45,Jones,268,0,Michelle,true,michellejones
Fun!23,1296654.6,Maldonado,191,0,Michelle,false,michellemaldonado
Fun!23,2602286.85,Maynard,804,0,Michelle,false,michellemaynard
Fun!23,2266698.11,Oliver,801,0,Michelle,true,michelleoliver
Fun!23,1511657.22,Ortiz,323,0,Michelle,true,michelleortiz
Fun!23,1170462.53,Pruitt,534,0,Michelle,true,michellepruitt
Fun!23,1740014.33,Ramirez,590,0,Michelle,false,michelleramirez
Fun!23,2679421.75,Ray,770,0,Michelle,false,michelleray
Fun!23,2219984.26,Rivera,780,0,Michelle,true,michellerivera
Fun!23,2474343.81,Sexton,453,0,Michelle,true,michellesexton
Fun!23,2011746.15,Walsh,623,0,Michelle,false,michellewalsh
Fun!23,2851036.09,Wood,480,0,Michelle,false,michellewood
Fun!23,1541769.9,Mouse,1,0,Mickey,false,mickeymouse
Fun!23,2876054.88,Sepulveda,79,0,Miguel,true,miguelsepulveda
Fun!23,2825687.94,Dennis,1011,0,Mikayla,true,mikayladennis
Fun!23,2350192.61,Ross,872,0,Mindy,false,mindyross
Fun!23,1504253.84,Mouse,3,0,Minnie,false,minniemouse
Fun!23,1906637.69,Mason,710,0,Miranda,true,mirandamason
Fun!23,1186039.94,Walker,959,0,Miranda,true,mirandawalker
Fun!23,1557789.25,Ramirez,73,0,Miriam,true,miriamramirez
Fun!23,2109039.93,Horton,366,0,Misty,true,mistyhorton
Fun!23,2730559.9,Jimenez,569,0,Misty,false,mistyjimenez
Fun!23,2916760.94,Gross,951,0,Mitchell,true,mitchellgross
Fun!23,1098020.17,Cohen,204,0,Molly,false,mollycohen
Fun!23,2043959.92,Craig,746,0,Monica,true,monicacraig
Fun!23,2310477.91,Davenport,126,0,Monica,true,monicadavenport
Fun!23,1842681.45,Sullivan,983,0,Monica,false,monicasullivan
Fun!23,1564044.32,Disney,13,0,Mufassa,false,mufassadisney
Fun!23,1439122.57,Disney,34,0,Mulan,true,mulandisney
Fun!23,2933374.42,Morgan,148,0,Nancy,false,nancymorgan
Fun!23,2778934.74,Robles,527,0,Nancy,false,nancyrobles
Fun!23,1883327.52,Richardson,621,0,Natalie,true,natalierichardson
Fun!23,1504496.65,Rovelli,78,0,Natasha,true,natasharovelli
Fun!23,1460539.73,Wheeler,369,0,Natasha,true,natashawheeler
Fun!23,1322941.17,Coleman,181,0,Nathan,false,nathancoleman
Fun!23,1461512.55,Thompson,726,0,Nathan,true,nathanthompson
Fun!23,2406744.38,Anderson,194,0,Nicholas,false,nicholasanderson
Fun!23,1794412.96,Copeland,642,0,Nicholas,false,nicholascopeland
Fun!23,2319851.15,Jackson,669,0,Nicholas,false,nicholasjackson
Fun!23,1358187.65,Smith,853,0,Nicholas,false,nicholassmith
Fun!23,1564433.85,Hart,750,0,Nicole,true,nicolehart
Fun!23,1894166.06,Harvey,288,0,Nicole,false,nicoleharvey
Fun!23,2178678.36,Johnson,416,0,Nicole,true,nicolejohnson
Fun!23,2593010.15,Lloyd,851,0,Nicole,true,nicolelloyd
Fun!23,2476098.41,Rowland,196,0,Nicole,false,nicolerowland
Fun!23,2929475.89,Horne,521,0,Noah,false,noahhorne
Fun!23,2841758.93,Freeman,390,0,Norman,true,normanfreeman
Fun!23,2144510.76,Richardson,893,0,Olivia,true,oliviarichardson
Fun!23,2514090.28,Romero,193,0,Olivia,false,oliviaromero
Fun!23,1867235.73,Ortiz,69,0,Oscar,true,oscarortiz
Fun!23,2118392.75,Carter,123,0,Pamela,false,pamelacarter
Fun!23,2942311.26,Glenn,344,0,Patricia,true,patriciaglenn
Fun!23,1128652.76,Hughes,1014,0,Patricia,true,patriciahughes
Fun!23,2947152.72,Mcdonald,785,0,Patricia,false,patriciamcdonald
Fun!23,1388810.39,Bennett,784,0,Patrick,true,patrickbennett
Fun!23,2492756.92,Henderson,100,0,Patrick,false,patrickhenderson
Fun!23,2707554,Larsen,437,0,Patrick,true,patricklarsen
Fun!23,2319586.06,Fisher,231,0,Paul,true,paulfisher
Fun!23,2108178.04,Harmon,860,0,Paul,true,paulharmon
Fun!23,1876179.25,Herman,942,0,Paul,true,paulherman
Fun!23,1315831.18,Salas,991,0,Paul,true,paulsalas
Fun!23,1582385.48,Wyatt,129,0,Paula,false,paulawyatt
Fun!23,1274552.56,Gonzalez,39,0,PaulieJo,false,pauliejogonzalez
Fun!23,2752020.3,Murphy,364,0,Peggy,false,peggymurphy
Fun!23,2056577.9,Mcdaniel,901,0,Penny,false,pennymcdaniel
Fun!23,1446871.31,Hill,697,0,Perry,true,perryhill
Fun!23,1713045.72,Pan,15,0,Peter,true,peterpan
Fun!23,1416716.99,Chaney,457,0,Philip,true,philipchaney
Fun!23,1590167.64,Collins,414,0,Philip,true,philipcollins
Fun!23,1063877.26,Holt,848,0,Philip,true,philipholt
Fun!23,2569985.37,Zamora,156,0,Philip,false,philipzamora
Fun!23,1183871.11,Brown,582,0,Phillip,true,phillipbrown
Fun!23,2667948.41,Meyer,718,0,Phillip,true,phillipmeyer
Fun!23,2533626.74,Richardson,934,0,Phillip,false,philliprichardson
Fun!23,1198140.62,Disney,30,0,Pinocchio,false,pinocchiodisney
Fun!23,2598570.98,Disney,5,0,Pluto,true,plutodisney
Fun!23,2492606.62,Eric,31,0,Prince,false,princeeric
Fun!23,1474281.67,Disney,32,0,Quasimodo,false,quasimododisney
Fun!23,1860276.49,Hart,765,0,Rachel,true,rachelhart
